subject,images,candidates_mean,inliers_mean,ransac_err_mean,app_sum_mean,present_total,predicted_total,correct_total,match_accuracy,precision,loc_err_mean,loc_err_median,idf_present_total,idf_predicted_total,idf_correct_total,idf_match_accuracy,idf_loc_err_mean,idf_loc_err_median
P10,73,4.027397260273973,1.8493150684931507,1.7725489112676607,5.137085200021736,325,135,106,0.3261538461538461,0.7851851851851852,14.610221557004584,1.5437109835550968,325,135,123,0.37846153846153846,4.976629181573413,1.393075295789294
P11,109,8.100917431192661,4.110091743119266,2.0281823693603944,4.937028617484156,438,448,393,0.8972602739726028,0.8772321428571429,9.700315130143506,1.4689589599810162,438,448,407,0.9292237442922374,6.572960682669596,1.445175541299748
P12,173,4.329479768786127,2.398843930635838,1.2747765679174217,4.900893882553876,510,415,363,0.711764705882353,0.8746987951807229,11.171317608122957,1.4142135623730951,510,415,387,0.7588235294117647,4.2634343885612545,1.4142135623730951
P13,278,8.571942446043165,4.233812949640288,1.6448986299284156,5.00116916109334,1185,1177,1025,0.8649789029535865,0.8708581138487681,12.566144219844151,1.5331315877363965,1185,1177,1026,0.8658227848101265,9.580281384513379,1.5259004347487095
P14,71,13.070422535211268,4.028169014084507,1.4467580388228034,4.857069527790799,285,286,225,0.7894736842105263,0.7867132867132867,30.816888847304778,1.163923068974314,285,286,234,0.8210526315789474,27.12504839539571,1.163923068974314
P15,266,4.2556390977443606,2.593984962406015,1.1230506292075795,4.20576100601282,1062,690,525,0.4943502824858757,0.7608695652173914,12.529765922988645,1.8296431616660742,1062,690,659,0.620527306967985,3.000598338965901,1.6560193235587506
P1,186,6.876344086021505,4.172043010752688,1.2874988075522393,5.245559759420504,774,776,735,0.9496124031007752,0.9471649484536082,3.39931436245496,1.3800349895512907,774,776,757,0.9780361757105943,1.7565120662604907,1.367861293475221
P2,161,11.4472049689441,3.6770186335403725,1.2919518883912373,4.195756471097462,576,592,289,0.5017361111111112,0.48817567567567566,56.44723775295875,59.515706435137936,576,592,306,0.53125,50.45554611874969,20.864235584622136
P3,218,4.591743119266055,2.8440366972477062,1.616957011599332,4.118926040556092,691,620,575,0.8321273516642547,0.9274193548387096,6.211489129513099,1.118033988749895,691,620,592,0.8567293777134588,4.723215917719371,1.118033988749895
P4,239,4.087866108786611,2.1464435146443517,1.5990861526068605,4.436010343091442,546,513,446,0.8168498168498168,0.8693957115009746,14.109325695844538,1.1686107005881055,546,513,475,0.86996336996337,10.660047245098104,1.1194890666127706
P5,81,7.432098765432099,4.592592592592593,1.660736812376216,5.665243361035992,386,372,351,0.9093264248704663,0.9435483870967742,5.596907479655111,1.0448226218622687,386,372,369,0.9559585492227979,2.3329751098745684,1.0421602967420383
P6,251,7.884462151394422,3.410358565737052,1.5023487832691973,3.957846776826799,695,856,570,0.8201438848920863,0.6658878504672897,34.78119288743914,1.4142135623730951,695,856,586,0.8431654676258993,36.14162902729176,1.4142135623730951
P7,171,6.029239766081871,2.789473684210526,1.7448144570646846,3.59881327329192,481,477,340,0.7068607068607069,0.7127882599580713,28.351058288886982,1.441939026175072,481,477,403,0.8378378378378378,10.731499884326391,1.339446769027717
P8,124,3.685483870967742,1.903225806451613,1.3751412660785993,4.805540987057665,543,236,222,0.4088397790055249,0.940677966101695,4.332636429652199,1.384798349851042,543,236,235,0.43278084714548803,1.6296165811882335,1.369627880377708
P9,85,5.670588235294118,3.235294117647059,1.979910617097954,4.606618004434225,266,275,228,0.8571428571428571,0.8290909090909091,15.011576461820521,1.572028898722735,266,275,250,0.9398496240601504,6.620714751275883,1.540822126964061
