filename,candidates,cand_raw,cand_roi,roi_margin_px,kernel_eff,median_ksize_eff,cand_passes_used,cand_raw_pass0,cand_raw_merged,eps_eff,match_tol_eff,min_area_eff,max_area_eff,inliers,ransac_err_px,app_sum,scale_factor,present,predicted,correct,match_accuracy,precision,loc_err_mean,loc_err_median,idf_present,idf_predicted,idf_correct,idf_match_accuracy,idf_loc_err_mean,idf_loc_err_median
P13_3750_pos.jpg,12,12,12,0,11,3,1,12,12,6.0,10.0,8,250,5,2.891870240716956,5.562710197505777,1.0,4,5,1,0.25,0.2,69.57738365086232,79.77000621494483,4,5,0,0.0,52.24156904673381,46.87201733263568
P13_3770_pos.jpg,6,6,6,0,11,3,3,6,6,6.0,10.0,8,250,5,2.023334461643235,6.566773055742059,1.0,5,5,5,1.0,1.0,1.7016585597669234,1.8979043222266323,5,5,5,1.0,1.7016585597669234,1.8979043222266323
P13_3780_neg.jpg,1,1,1,0,11,3,3,1,1,6.0,10.0,8,250,0,,,1.0,0,0,0,nan,nan,,,0,0,0,nan,,
P13_3790_pos.jpg,10,10,10,0,11,3,3,10,10,6.0,10.0,8,250,4,1.7296681365286242,4.057975286583605,1.0,3,4,1,0.3333333333333333,0.25,62.60233070711542,62.60233070711542,3,4,1,0.3333333333333333,50.5595999127544,26.47413832403237
P13_380_pos.jpg,10,10,10,0,11,3,3,10,10,6.0,10.0,8,250,5,2.0024243109213247,5.4995346524981485,1.0,5,5,5,1.0,1.0,1.4504339424190709,1.379310344827593,5,5,5,1.0,1.4504339424190709,1.379310344827593
P13_3810_pos.jpg,8,8,8,0,11,3,3,5,8,6.0,10.0,8,250,5,0.8727470365993912,5.447676259488285,1.0,5,5,5,1.0,1.0,1.8637486232355145,1.8027756377319946,5,5,5,1.0,1.8637486232355145,1.8027756377319946
P13_3840_pos.jpg,12,12,12,0,11,3,3,11,12,6.0,10.0,8,250,5,1.8207888569843873,4.344063481983154,1.0,5,5,5,1.0,1.0,1.3988971823139076,1.4360803841728715,5,5,5,1.0,1.3988971823139076,1.4360803841728715
P13_390_pos.jpg,12,12,12,0,11,3,3,10,12,6.0,10.0,8,250,4,1.2256335614326097,4.30988641230651,1.0,5,4,4,0.8,1.0,1.6617437281590273,1.8206266344085016,5,4,4,0.8,1.6617437281590273,1.8206266344085016
P13_3910_pos.jpg,12,12,12,0,11,3,2,11,12,6.0,10.0,8,250,5,2.288574974338625,5.832092458109868,1.0,5,5,5,1.0,1.0,1.7969151716083769,1.5790693988766074,5,5,5,1.0,1.7969151716083769,1.5790693988766074
P13_3920_pos.jpg,12,12,12,0,11,3,3,9,12,6.0,10.0,8,250,4,2.5662273810251772,4.751638674658676,1.0,4,4,0,0.0,0.0,67.47127675213817,36.18355980276125,4,4,1,0.25,57.00606248289439,48.29896474280631
