subject,images,candidates_mean,inliers_mean,ransac_err_mean,app_sum_mean,present_total,predicted_total,correct_total,match_accuracy,precision,loc_err_mean,loc_err_median,idf_present_total,idf_predicted_total,idf_correct_total,idf_match_accuracy,idf_loc_err_mean,idf_loc_err_median
P10,73,4.575342465753424,1.8356164383561644,1.6856599774955077,5.65118991905925,325,134,102,0.31384615384615383,0.7611940298507462,15.06223239129067,1.6439104962741355,325,134,123,0.37846153846153846,5.235229473447831,1.496648891984202
P11,109,9.256880733944953,4.091743119266055,1.8573587264469278,5.325900763044525,438,446,385,0.8789954337899544,0.8632286995515696,11.20335898498493,1.4785576629196402,438,446,407,0.9292237442922374,7.27545806363257,1.4689589599810162
P12,173,4.369942196531792,2.398843930635838,1.2809861235496434,5.06463120968161,510,415,360,0.7058823529411765,0.8674698795180723,11.719874340741741,1.4142135623730951,510,415,386,0.7568627450980392,4.535494658528674,1.4142135623730951
P13,278,9.550359712230216,4.273381294964029,1.614446553573375,5.384703631446803,1185,1188,1032,0.8708860759493671,0.8686868686868687,12.696811132361375,1.5811388300841898,1185,1188,1034,0.8725738396624473,9.583484503426924,1.5789823662336535
P14,71,14.23943661971831,4.070422535211268,1.4235243430769138,5.015015606809941,285,289,229,0.8035087719298246,0.7923875432525952,29.854736426219773,1.1686107005881337,285,289,237,0.8315789473684211,26.625214600042792,1.1686107005881337
P15,266,4.394736842105263,2.601503759398496,1.0977002965136557,4.382799569707105,1062,692,527,0.4962335216572505,0.7615606936416185,12.296483878465908,1.9120383166246935,1062,692,663,0.6242937853107344,2.8693040057238233,1.6799720944662473
P1,186,7.387096774193548,4.17741935483871,1.250411441432985,5.521606492335251,774,777,738,0.9534883720930233,0.9498069498069498,3.2087654380590727,1.4142135623730951,774,777,757,0.9780361757105943,1.7650488400377267,1.4076765630700177
P2,161,12.968944099378882,3.6770186335403725,1.2061586972111422,4.359359793533107,576,592,295,0.5121527777777778,0.4983108108108108,52.61377023521054,38.91450352616025,576,592,313,0.5434027777777778,46.612941146974876,9.552292817494774
P3,218,4.655963302752293,2.853211009174312,1.5708470716563723,4.244577639907451,691,622,568,0.8219971056439942,0.9131832797427653,7.541260219330912,1.118033988749895,691,622,594,0.8596237337192475,5.132189514020656,1.118033988749895
P4,239,4.401673640167364,2.1464435146443517,1.5263336460737689,4.646750625876946,546,513,450,0.8241758241758241,0.8771929824561403,10.925552140298809,1.2283505009457956,546,513,475,0.86996336996337,8.120138364577143,1.1686107005881055
P5,81,7.864197530864198,4.580246913580247,1.6116098880263159,6.044000757314027,386,371,343,0.8886010362694301,0.9245283018867925,7.672322806853042,1.0578713518727438,386,371,363,0.9404145077720207,3.906939331919284,1.0521238554581687
P6,251,9.167330677290837,3.4701195219123506,1.402290938686018,4.242647501843048,695,871,568,0.8172661870503597,0.6521239954075775,41.00567029756014,1.4832721126276898,695,871,584,0.8402877697841726,42.1031545476677,1.4699998823058524
P7,171,6.549707602339181,2.818713450292398,1.804315786473694,3.8852546476888214,481,482,340,0.7068607068607069,0.7053941908713693,28.753906463610107,1.5835115497801306,481,482,403,0.8378378378378378,13.575155938628402,1.4801281434347742
P8,124,3.7419354838709675,1.9112903225806452,1.3465641894273601,4.947738772119181,543,237,222,0.4088397790055249,0.9367088607594937,4.3087962444879375,1.3715420535458036,543,237,235,0.43278084714548803,1.6058540446171696,1.357339779218551
P9,85,5.929411764705883,3.223529411764706,1.9157921972582015,4.826103677981519,266,274,228,0.8571428571428571,0.8321167883211679,15.03296222419515,1.5573023743078542,266,274,250,0.9398496240601504,6.644661324536564,1.4962223344781398
