subject,images,candidates_mean,inliers_mean,ransac_err_mean,app_sum_mean,present_total,predicted_total,correct_total,match_accuracy,precision,loc_err_mean,loc_err_median,idf_present_total,idf_predicted_total,idf_correct_total,idf_match_accuracy,idf_loc_err_mean,idf_loc_err_median
P10,73,4.575342465753424,1.8904109589041096,1.564314449197081,5.554983280281523,325,138,99,0.3046153846153846,0.717391304347826,18.762398503942027,1.7445351179548674,325,138,114,0.3507692307692308,11.208029358052567,1.5225781326736791
P11,109,9.256880733944953,4.10091743119266,1.5207708038012135,5.18125611451079,438,447,342,0.7808219178082192,0.7651006711409396,21.558342299392596,1.5211502462918403,438,447,355,0.8105022831050228,18.876890370178252,1.515535689636938
P12,173,4.369942196531792,2.4046242774566475,1.0895351204496333,5.028972681623811,510,416,305,0.5980392156862745,0.7331730769230769,19.1067834929751,1.6201438591459167,510,416,343,0.6725490196078432,11.688009630568354,1.4570948812691595
P13,278,9.550359712230216,4.205035971223022,1.453534025566396,5.489658214094478,1185,1169,1019,0.859915611814346,0.8716852010265184,10.857961731585794,1.5735368953703426,1185,1169,1036,0.8742616033755274,8.756339125816908,1.5678097555072685
P14,71,14.23943661971831,4.28169014084507,1.3960982691265043,4.9305886947997815,285,304,214,0.7508771929824561,0.7039473684210527,55.941236569644154,1.2532536530139453,285,304,215,0.7543859649122807,51.90350726057879,1.2532536530139453
P15,266,4.394736842105263,2.6954887218045114,0.9242777586479654,4.430996844722144,1062,717,585,0.5508474576271186,0.8158995815899581,9.85697498631183,1.8040232339261357,1062,717,678,0.6384180790960452,3.4043927183962603,1.6547752868592158
P1,186,7.387096774193548,4.161290322580645,1.12962120667112,5.5649653845619875,774,774,733,0.9470284237726099,0.9470284237726099,3.5023696782167635,1.4142135623730951,774,774,748,0.9664082687338501,3.171370794636887,1.4142135623730951
P2,161,12.968944099378882,3.8322981366459627,1.0436677217849606,4.20450268428423,576,617,297,0.515625,0.4813614262560778,47.322957407897626,38.794965407230066,576,617,308,0.5347222222222222,39.801057090452815,8.73212459828649
P3,218,4.655963302752293,2.761467889908257,1.1266413241241395,4.674391263669707,691,602,502,0.7264833574529667,0.8338870431893688,15.402830141727765,1.182712085915517,691,602,557,0.8060781476121563,9.4778054767256,1.118033988749895
P4,239,4.401673640167364,2.1464435146443517,1.1509588469011913,4.8961394008543335,546,513,454,0.8315018315018315,0.884990253411306,8.951896345990276,1.2283505009457956,546,513,470,0.8608058608058609,6.506120887783827,1.2123390492373425
P5,81,7.864197530864198,4.530864197530864,1.4373759616363475,5.992487747347957,386,367,340,0.8808290155440415,0.9264305177111717,7.684763692740512,1.0542319283144947,386,367,358,0.927461139896373,2.6250173450843532,1.0500157826018426
P6,251,9.167330677290837,3.5298804780876494,1.1284433946587937,4.445793862789452,695,886,564,0.8115107913669065,0.636568848758465,38.948408659287004,1.4668374120949377,695,886,580,0.8345323741007195,38.54744369122833,1.4618715184902014
P7,171,6.549707602339181,2.7719298245614037,1.5400404731427357,4.3717556066574845,481,474,343,0.7130977130977131,0.7236286919831224,27.229479737615907,1.5695058985018626,481,474,401,0.8336798336798337,12.62432119694299,1.4426056672254914
P8,124,3.7419354838709675,2.2903225806451615,1.0018502328176047,4.764496221254396,543,284,271,0.4990791896869245,0.954225352112676,3.5701353946717234,1.3881259170329001,543,284,281,0.5174953959484346,1.795517569098287,1.3810485003231108
P9,85,5.929411764705883,3.1294117647058823,1.6662138344765394,4.9258173853405305,266,266,223,0.8383458646616542,0.8383458646616542,14.304321760542326,1.566909117331976,266,266,237,0.8909774436090225,10.338132073094876,1.566909117331976
